opened_at,closed_at,symbol,side,avg_entry,exit_price,quantity,tranches,gross_pnl,commission,net_pnl,exit_reason
2026-03-02T15:30:00.0000000+00:00,2026-03-02T15:45:00.0000000+00:00,SPY_iex,Short,681.185,682.54,61,1,-82.655,0,-82.655,"Stop-loss hit"
2026-03-04T15:35:00.0000000+00:00,2026-03-04T15:45:00.0000000+00:00,SPY_iex,Short,683.14054054054054054054054054,682.72989864864864864864864865,148,2,60.77499999999999999999999980,0,60.77499999999999999999999980,"Stop-loss hit"
2026-03-05T15:05:00.0000000+00:00,2026-03-05T15:50:00.0000000+00:00,SPY_iex,Short,681.16015151515151515151515152,680.5295202020202020202020202,99,2,62.4325000000000000000000002,0,62.4325000000000000000000002,"Stop-loss hit"
2026-03-06T15:45:00.0000000+00:00,2026-03-06T16:00:00.0000000+00:00,SPY_iex,Short,672.435,673.65,68,1,-82.620,0,-82.620,"Stop-loss hit"
2026-03-09T14:00:00.0000000+00:00,2026-03-09T14:10:00.0000000+00:00,SPY_iex,Long,663.075,660.89,37,1,-80.845,0,-80.845,"Stop-loss hit"
2026-03-10T14:35:00.0000000+00:00,2026-03-10T15:10:00.0000000+00:00,SPY_iex,Long,677.8507,678.46635,100,2,61.56500,0,61.56500,"Stop-loss hit"
2026-03-12T14:10:00.0000000+00:00,2026-03-12T14:25:00.0000000+00:00,SPY_iex,Long,669.025,666.96,39,1,-80.535,0,-80.535,"Stop-loss hit"
2026-03-17T14:10:00.0000000+00:00,2026-03-17T17:35:00.0000000+00:00,SPY_iex,Short,670.49556338028169014084507042,670.0649295774647887323943662,142,2,61.1499999999999999999999996,0,61.1499999999999999999999996,"Stop-loss hit"
2026-03-18T15:00:00.0000000+00:00,2026-03-18T16:35:00.0000000+00:00,SPY_iex,Long,665.315,664.33,84,1,-82.740,0,-82.740,"Stop-loss hit"
2026-03-19T14:20:00.0000000+00:00,2026-03-19T14:30:00.0000000+00:00,SPY_iex,Short,655.475,656.51,79,1,-81.765,0,-81.765,"Stop-loss hit"
2026-03-23T14:05:00.0000000+00:00,2026-03-23T14:15:00.0000000+00:00,SPY_iex,Short,659.165,660.80,49,1,-80.115,0,-80.115,"Stop-loss hit"
2026-03-24T14:50:00.0000000+00:00,2026-03-24T14:55:00.0000000+00:00,SPY_iex,Short,652.715,654.12,56,1,-78.680,0,-78.680,"Stop-loss hit"
2026-03-27T14:15:00.0000000+00:00,2026-03-27T14:35:00.0000000+00:00,SPY_iex,Long,639.915,638.83,73,1,-79.205,0,-79.205,"Stop-loss hit"
2026-03-30T14:05:00.0000000+00:00,2026-03-30T14:40:00.0000000+00:00,SPY_iex,Long,636.185,635.02,67,1,-78.055,0,-78.055,"Stop-loss hit"
2026-03-31T14:15:00.0000000+00:00,2026-03-31T14:20:00.0000000+00:00,SPY_iex,Short,641.115,642.38,61,1,-77.165,0,-77.165,"Stop-loss hit"
2026-04-02T14:05:00.0000000+00:00,2026-04-02T14:10:00.0000000+00:00,SPY_iex,Short,648.785,650.08,59,1,-76.405,0,-76.405,"Stop-loss hit"
2026-04-06T14:05:00.0000000+00:00,2026-04-07T14:20:00.0000000+00:00,SPY_iex,Short,655.370,653.939375,40,2,57.225000,0,57.225000,"Stop-loss hit"
2026-04-09T14:50:00.0000000+00:00,2026-04-09T15:25:00.0000000+00:00,SPY_iex,Long,675.52344522968197879858657244,675.79458480565371024734982332,283,3,76.73249999999999999999999956,0,76.73249999999999999999999956,"Stop-loss hit"
2026-04-16T14:05:00.0000000+00:00,2026-04-16T16:30:00.0000000+00:00,SPY_iex,Long,700.73531645569620253164556962,701.24145569620253164556962025,158,3,79.96999999999999999999999950,0,79.96999999999999999999999950,"Stop-loss hit"
